employee_id,Department,JobRole,Gender,Age,Education,BusinessTravel,YearsAtCompany,JobLevel,MonthlyIncome
1554,Sales,Sales Representative,Female,35,4,Travel_Rarely,5,1,2430
1555,Research & Development,Research Scientist,Female,32,2,Travel_Rarely,7,2,5878
1556,Sales,Sales Representative,Male,36,4,Travel_Rarely,3,1,2644
1557,Sales,Sales Executive,Female,48,4,Travel_Rarely,8,2,6439
1558,Research & Development,Research Scientist,Male,29,3,Travel_Rarely,1,1,2451
1560,Sales,Sales Executive,Male,33,4,Travel_Rarely,2,2,6392
1562,Sales,Sales Executive,Male,30,3,Travel_Rarely,10,2,9714
1563,Human Resources,Human Resources,Male,38,4,Travel_Frequently,6,2,6077
1564,Research & Development,Laboratory Technician,Male,35,3,Travel_Rarely,3,1,2450
1568,Sales,Sales Executive,Male,30,4,Travel_Rarely,4,3,9250
1569,Research & Development,Laboratory Technician,Female,35,3,Travel_Rarely,1,1,2074
1572,Research & Development,Manufacturing Director,Female,53,5,Travel_Rarely,33,3,10169
1573,Research & Development,Manufacturing Director,Male,38,3,Travel_Rarely,5,2,4855
1574,Research & Development,Research Scientist,Male,32,4,Non-Travel,6,2,4087
1576,Research & Development,Research Scientist,Female,48,4,Travel_Rarely,8,1,2367
1577,Research & Development,Research Scientist,Male,34,4,Travel_Rarely,1,1,2972
1578,Sales,Manager,Male,55,5,Travel_Rarely,36,5,19586
1580,Research & Development,Research Scientist,Male,34,4,Travel_Rarely,2,2,5484
1581,Research & Development,Research Scientist,Female,26,3,Travel_Rarely,1,1,2061
1582,Sales,Sales Executive,Male,38,3,Travel_Rarely,9,2,9924
1583,Sales,Sales Executive,Female,38,3,Travel_Rarely,3,2,4198
1585,Sales,Sales Executive,Female,36,4,Travel_Rarely,1,2,6815
1586,Research & Development,Laboratory Technician,Male,29,1,Travel_Rarely,10,1,4723
1587,Research & Development,Healthcare Representative,Female,35,4,Travel_Rarely,5,2,6142
1588,Sales,Sales Executive,Male,39,3,Travel_Rarely,7,3,8237
1590,Research & Development,Healthcare Representative,Male,29,1,Travel_Frequently,6,2,8853
1591,Sales,Manager,Male,50,3,Travel_Rarely,1,5,19331
1592,Research & Development,Research Scientist,Male,23,3,Travel_Rarely,2,1,2073
1594,Research & Development,Laboratory Technician,Male,36,4,Travel_Frequently,3,2,5562
1595,Research & Development,Manager,Male,42,2,Travel_Rarely,1,5,19613
1596,Research & Development,Laboratory Technician,Male,35,3,Travel_Rarely,10,2,3407
1597,Research & Development,Healthcare Representative,Male,34,4,Travel_Frequently,8,2,5063
1598,Sales,Sales Executive,Female,40,2,Travel_Rarely,5,2,4639
1599,Research & Development,Laboratory Technician,Male,43,3,Travel_Rarely,6,1,4876
1601,Research & Development,Laboratory Technician,Male,35,2,Travel_Rarely,1,1,2690
1602,Sales,Manager,Male,46,4,Travel_Rarely,26,4,17567
1604,Research & Development,Laboratory Technician,Male,28,3,Travel_Rarely,1,1,2408
1605,Research & Development,Research Scientist,Female,22,2,Non-Travel,4,1,2814
1606,Research & Development,Healthcare Representative,Male,50,5,Travel_Frequently,30,4,11245
1607,Research & Development,Research Scientist,Female,32,4,Travel_Rarely,3,1,3312
1608,Research & Development,Research Director,Female,44,3,Travel_Rarely,22,5,19049
1609,Research & Development,Research Scientist,Male,30,3,Travel_Rarely,6,1,2141
1611,Research & Development,Laboratory Technician,Female,45,5,Travel_Rarely,10,2,5769
1612,Sales,Sales Executive,Male,45,3,Non-Travel,10,2,4385
1613,Sales,Sales Executive,Male,31,4,Travel_Frequently,5,2,5332
1614,Research & Development,Manufacturing Director,Female,36,4,Travel_Rarely,3,2,4663
1615,Research & Development,Manufacturing Director,Male,34,4,Travel_Frequently,9,2,4724
1617,Research & Development,Laboratory Technician,Female,49,4,Travel_Rarely,9,1,3211
1618,Research & Development,Manufacturing Director,Male,39,5,Travel_Rarely,7,2,5377
1619,Research & Development,Laboratory Technician,Male,27,3,Travel_Rarely,7,1,4066
1621,Research & Development,Research Scientist,Male,35,5,Travel_Rarely,16,2,5208
1622,Research & Development,Manufacturing Director,Female,28,3,Travel_Rarely,5,2,4877
1623,Research & Development,Research Scientist,Male,21,1,Travel_Rarely,2,1,3117
1624,Sales,Sales Representative,Female,18,2,Travel_Frequently,0,1,1569
1625,Human Resources,Manager,Female,47,4,Travel_Rarely,5,5,19658
1627,Research & Development,Laboratory Technician,Male,39,2,Travel_Rarely,10,2,3069
1628,Research & Development,Manufacturing Director,Female,40,3,Travel_Rarely,18,3,10435
1630,Research & Development,Healthcare Representative,Female,35,4,Non-Travel,14,2,4148
1631,Research & Development,Manufacturing Director,Male,37,3,Travel_Rarely,4,2,5768
1633,Research & Development,Manufacturing Director,Female,39,3,Travel_Frequently,9,2,5042
1635,Research & Development,Manufacturing Director,Female,45,2,Travel_Rarely,10,2,5770
1638,Research & Development,Manufacturing Director,Female,38,2,Travel_Rarely,5,3,7756
1639,Sales,Sales Executive,Male,35,3,Travel_Rarely,13,3,10306
1640,Research & Development,Research Scientist,Female,37,3,Travel_Rarely,8,1,3936
1641,Research & Development,Manufacturing Director,Female,40,3,Travel_Rarely,4,3,7945
1642,Human Resources,Human Resources,Male,44,5,Travel_Frequently,10,2,5743
1644,Research & Development,Manager,Male,48,5,Travel_Frequently,2,4,15202
1645,Sales,Sales Executive,Male,35,2,Travel_Rarely,2,2,5440
1646,Research & Development,Research Scientist,Female,24,1,Travel_Frequently,6,1,3760
1647,Research & Development,Research Scientist,Female,27,3,Travel_Rarely,3,1,3517
1648,Research & Development,Research Scientist,Male,27,3,Travel_Frequently,4,1,2580
1649,Research & Development,Laboratory Technician,Male,40,3,Travel_Rarely,4,1,2166
1650,Sales,Sales Executive,Male,29,3,Travel_Rarely,5,2,5869
1651,Research & Development,Healthcare Representative,Female,36,4,Travel_Rarely,3,3,8008
1653,Research & Development,Manufacturing Director,Male,25,1,Travel_Frequently,7,2,5206
1654,Research & Development,Manufacturing Director,Male,39,3,Travel_Rarely,5,2,5295
1655,Research & Development,Research Director,Female,49,4,Travel_Rarely,4,4,16413
1656,Research & Development,Research Director,Female,50,5,Travel_Rarely,14,3,13269
1657,Sales,Sales Representative,Female,20,3,Travel_Rarely,2,1,2783
1658,Research & Development,Research Scientist,Female,34,3,Travel_Rarely,11,2,5433
1659,Research & Development,Laboratory Technician,Male,36,3,Travel_Rarely,4,1,2013
1661,Research & Development,Healthcare Representative,Female,49,1,Travel_Rarely,15,4,13966
1662,Research & Development,Manufacturing Director,Female,36,4,Non-Travel,3,2,4374
1664,Research & Development,Healthcare Representative,Male,36,2,Travel_Rarely,5,2,6842
1665,Research & Development,Manager,Female,54,5,Travel_Rarely,10,4,17426
1666,Research & Development,Research Director,Male,43,2,Travel_Rarely,14,4,17603
1667,Sales,Sales Executive,Male,35,4,Travel_Frequently,11,2,4581
1668,Research & Development,Research Scientist,Male,38,3,Travel_Frequently,13,2,4735
1669,Sales,Sales Executive,Male,29,3,Travel_Rarely,10,2,4187
1670,Sales,Sales Executive,Male,33,4,Travel_Rarely,6,2,5505
1671,Research & Development,Research Scientist,Male,32,3,Travel_Rarely,9,2,5470
1673,Sales,Sales Executive,Female,31,4,Travel_Rarely,10,2,5476
1674,Research & Development,Laboratory Technician,Female,49,3,Travel_Rarely,2,1,2587
1675,Research & Development,Laboratory Technician,Female,38,3,Travel_Frequently,4,1,2440
1676,Sales,Manager,Female,47,4,Travel_Rarely,3,4,15972
1677,Research & Development,Manager,Male,49,3,Travel_Rarely,8,4,15379
1678,Sales,Sales Executive,Male,41,2,Travel_Rarely,2,3,7082
1680,Sales,Sales Representative,Male,20,1,Travel_Rarely,2,1,2728
1681,Sales,Sales Executive,Female,33,3,Non-Travel,6,2,5368
1682,Research & Development,Healthcare Representative,Male,36,4,Travel_Rarely,3,2,5347
1683,Human Resources,Human Resources,Female,44,3,Travel_Rarely,2,1,3195
1684,Research & Development,Laboratory Technician,Male,23,1,Travel_Rarely,5,1,3989
1687,Research & Development,Laboratory Technician,Female,38,2,Travel_Rarely,0,1,3306
1689,Research & Development,Healthcare Representative,Male,53,4,Travel_Rarely,4,3,7005
1691,Sales,Sales Representative,Female,48,2,Travel_Frequently,9,1,2655
1692,Research & Development,Laboratory Technician,Male,32,4,Travel_Rarely,1,1,1393
1693,Research & Development,Laboratory Technician,Male,26,3,Non-Travel,7,1,2570
1694,Research & Development,Research Scientist,Male,55,3,Travel_Rarely,4,1,3537
1696,Research & Development,Laboratory Technician,Male,34,2,Travel_Rarely,15,2,3986
1697,Research & Development,Healthcare Representative,Male,60,4,Travel_Rarely,1,3,10883
1698,Research & Development,Laboratory Technician,Male,33,3,Travel_Rarely,14,1,2028
1700,Sales,Sales Executive,Male,37,4,Travel_Frequently,6,2,9525
1701,Research & Development,Research Scientist,Female,34,3,Travel_Rarely,10,1,2929
1702,Sales,Sales Representative,Male,23,3,Travel_Rarely,3,1,2275
1703,Research & Development,Healthcare Representative,Female,44,3,Travel_Rarely,8,3,7879
1704,Research & Development,Research Scientist,Male,35,4,Travel_Frequently,5,1,4930
1706,Sales,Sales Executive,Male,43,3,Travel_Rarely,10,2,7847
1707,Research & Development,Research Scientist,Male,24,3,Travel_Rarely,5,1,4401
1708,Sales,Sales Executive,Male,41,3,Travel_Rarely,10,3,9241
1709,Research & Development,Laboratory Technician,Female,29,4,Travel_Rarely,5,1,2974
1710,Sales,Sales Representative,Female,36,4,Travel_Rarely,13,2,4502
1712,Research & Development,Healthcare Representative,Male,45,1,Non-Travel,23,3,10748
1714,Human Resources,Human Resources,Male,24,1,Travel_Rarely,1,1,1555
1716,Sales,Sales Executive,Male,47,3,Travel_Frequently,23,4,12936
1718,Research & Development,Laboratory Technician,Male,26,4,Travel_Rarely,3,1,2305
1719,Research & Development,Research Director,Female,45,2,Travel_Rarely,21,4,16704
1720,Research & Development,Research Scientist,Male,32,3,Travel_Frequently,5,1,3433
1721,Research & Development,Laboratory Technician,Male,31,4,Travel_Rarely,5,1,3477
1722,Human Resources,Human Resources,Male,41,3,Non-Travel,3,2,6430
1724,Research & Development,Manufacturing Director,Female,40,2,Travel_Rarely,1,2,6516
1725,Research & Development,Laboratory Technician,Male,24,1,Travel_Rarely,6,1,3907
1727,Research & Development,Healthcare Representative,Male,46,4,Travel_Rarely,10,2,5562
1728,Research & Development,Manufacturing Director,Male,35,4,Travel_Rarely,7,2,6883
1729,Research & Development,Research Scientist,Male,30,1,Travel_Rarely,10,1,2862
1731,Sales,Sales Executive,Male,47,4,Non-Travel,1,2,4978
1732,Sales,Sales Executive,Male,46,3,Travel_Rarely,10,3,10368
1733,Sales,Sales Executive,Male,36,5,Travel_Rarely,2,2,6134
1734,Sales,Sales Executive,Male,32,2,Travel_Rarely,0,2,6735
1735,Research & Development,Laboratory Technician,Female,23,1,Travel_Rarely,3,1,3295
1736,Research & Development,Manufacturing Director,Female,31,1,Travel_Frequently,5,2,5238
1737,Research & Development,Laboratory Technician,Male,39,3,Non-Travel,9,2,6472
1739,Sales,Sales Executive,Male,32,3,Travel_Rarely,4,3,9610
1740,Sales,Manager,Male,40,4,Travel_Rarely,21,5,19833
1744,Human Resources,Human Resources,Female,45,3,Travel_Rarely,5,3,9756
1745,Research & Development,Research Scientist,Female,30,4,Travel_Frequently,9,1,4968
1746,Human Resources,Human Resources,Male,24,3,Travel_Frequently,2,1,2145
1747,Human Resources,Human Resources,Female,30,3,Travel_Frequently,4,1,2180
1749,Sales,Sales Executive,Male,31,3,Travel_Rarely,5,2,8346
1751,Research & Development,Research Scientist,Female,27,3,Travel_Rarely,6,1,3445
1752,Sales,Sales Representative,Female,29,3,Travel_Rarely,2,1,2760
1753,Research & Development,Healthcare Representative,Male,29,3,Travel_Frequently,3,2,6294
1754,Sales,Sales Executive,Male,30,2,Travel_Rarely,7,3,7140
1755,Research & Development,Research Scientist,Male,34,4,Travel_Rarely,5,1,2932
1756,Sales,Sales Executive,Female,33,3,Non-Travel,11,2,5147
1757,Sales,Sales Executive,Female,49,4,Travel_Rarely,5,2,4507
1758,Sales,Sales Executive,Female,33,3,Travel_Rarely,0,3,8564
1760,Research & Development,Laboratory Technician,Female,38,2,Travel_Frequently,6,1,2468
1761,Sales,Sales Executive,Male,31,4,Travel_Rarely,1,3,8161
1762,Research & Development,Research Scientist,Female,29,3,Travel_Rarely,1,1,2109
1763,Research & Development,Healthcare Representative,Male,30,3,Travel_Rarely,7,2,5294
1764,Research & Development,Research Scientist,Male,32,4,Non-Travel,7,1,2718
1766,Research & Development,Healthcare Representative,Male,38,3,Travel_Rarely,1,2,5811
1767,Research & Development,Research Scientist,Male,43,3,Travel_Frequently,1,1,2437
1768,Research & Development,Laboratory Technician,Male,42,3,Travel_Rarely,5,1,2766
1770,Research & Development,Research Director,Male,55,3,Travel_Rarely,1,5,19038
1771,Research & Development,Research Scientist,Male,33,3,Non-Travel,9,2,3055
1772,Research & Development,Laboratory Technician,Male,41,4,Travel_Rarely,5,1,2289
1774,Sales,Sales Executive,Male,34,3,Non-Travel,15,2,4001
1775,Research & Development,Manufacturing Director,Female,53,4,Non-Travel,3,4,12965
1778,Human Resources,Human Resources,Male,43,3,Travel_Rarely,9,1,3539
1779,Sales,Sales Executive,Female,34,2,Travel_Rarely,2,2,6029
1780,Sales,Sales Representative,Male,21,1,Travel_Rarely,1,1,2679
1782,Research & Development,Laboratory Technician,Female,38,2,Travel_Rarely,5,1,3702
1783,Research & Development,Laboratory Technician,Female,22,1,Travel_Rarely,1,1,2398
1784,Sales,Sales Executive,Female,31,4,Travel_Rarely,12,2,5468
1786,Research & Development,Manager,Female,51,3,Travel_Rarely,2,3,13116
1787,Sales,Sales Executive,Male,37,2,Travel_Rarely,5,2,4189
1789,Research & Development,Research Director,Male,46,4,Travel_Rarely,2,5,19328
1790,Research & Development,Healthcare Representative,Male,36,3,Travel_Rarely,12,3,8321
1792,Research & Development,Research Scientist,Male,44,2,Travel_Frequently,5,1,2342
1794,Human Resources,Human Resources,Male,37,2,Travel_Rarely,10,2,4071
1797,Sales,Sales Executive,Male,35,3,Travel_Rarely,10,2,5813
1798,Research & Development,Research Scientist,Male,33,4,Travel_Rarely,10,1,3143
1799,Research & Development,Research Scientist,Male,28,3,Travel_Rarely,5,1,2044
1800,Research & Development,Research Director,Male,39,1,Travel_Rarely,4,3,13464
1801,Sales,Sales Executive,Male,46,2,Non-Travel,2,2,7991
1802,Research & Development,Laboratory Technician,Female,40,2,Travel_Rarely,4,1,3377
1803,Research & Development,Healthcare Representative,Male,42,3,Travel_Rarely,0,2,5538
1804,Research & Development,Manufacturing Director,Male,35,2,Non-Travel,7,2,5762
1805,Human Resources,Human Resources,Male,38,3,Non-Travel,11,1,2592
1807,Research & Development,Laboratory Technician,Male,34,4,Travel_Frequently,7,2,5346
1809,Research & Development,Manufacturing Director,Male,37,4,Travel_Rarely,10,2,4213
1812,Sales,Sales Executive,Male,39,3,Travel_Frequently,2,2,4127
1813,Research & Development,Research Scientist,Male,43,3,Non-Travel,3,1,2438
1814,Research & Development,Healthcare Representative,Male,41,3,Travel_Rarely,3,2,6870
1815,Sales,Sales Executive,Female,41,1,Travel_Rarely,22,3,10447
1816,Research & Development,Manufacturing Director,Female,30,3,Travel_Rarely,7,3,9667
1818,Human Resources,Human Resources,Female,26,2,Travel_Rarely,5,1,2148
1821,Research & Development,Healthcare Representative,Female,46,2,Travel_Rarely,9,2,8926
1822,Research & Development,Healthcare Representative,Female,40,3,Travel_Rarely,5,2,6513
1823,Sales,Sales Executive,Male,34,2,Travel_Rarely,10,2,6799
1824,Sales,Manager,Male,58,3,Non-Travel,16,4,16291
1826,Research & Development,Laboratory Technician,Male,35,4,Travel_Rarely,5,1,2705
1827,Research & Development,Manufacturing Director,Female,47,3,Travel_Rarely,22,3,10333
1829,Research & Development,Healthcare Representative,Female,40,3,Travel_Rarely,7,2,4448
1830,Research & Development,Research Scientist,Female,54,4,Travel_Rarely,7,2,6854
1833,Sales,Sales Executive,Female,31,4,Travel_Frequently,3,3,9637
1834,Research & Development,Research Scientist,Female,28,3,Travel_Rarely,3,1,3591
1835,Sales,Sales Representative,Female,38,4,Travel_Rarely,4,2,5405
1836,Sales,Sales Executive,Male,26,3,Travel_Rarely,5,2,4684
1837,Research & Development,Research Director,Male,58,4,Travel_Frequently,2,4,15787
1839,Research & Development,Research Scientist,Female,18,3,Non-Travel,0,1,1514
1842,Human Resources,Human Resources,Male,31,5,Travel_Rarely,1,1,2956
1844,Human Resources,Human Resources,Male,29,3,Travel_Rarely,2,1,2335
1845,Sales,Sales Executive,Female,45,4,Non-Travel,8,2,5154
1847,Research & Development,Research Scientist,Female,36,4,Travel_Rarely,1,2,6962
1849,Sales,Sales Executive,Male,43,4,Travel_Frequently,7,2,5675
1850,Research & Development,Laboratory Technician,Female,27,2,Travel_Frequently,5,1,2379
1852,Research & Development,Laboratory Technician,Male,29,1,Travel_Frequently,11,1,3812
1853,Sales,Sales Executive,Male,32,4,Travel_Frequently,0,2,4648
1854,Research & Development,Research Scientist,Male,42,4,Non-Travel,6,1,2936
1856,Research & Development,Laboratory Technician,Female,47,4,Travel_Rarely,2,1,2105
1857,Research & Development,Manufacturing Director,Male,46,2,Travel_Rarely,9,3,8578
1858,Human Resources,Human Resources,Male,28,2,Non-Travel,3,1,2706
1859,Research & Development,Healthcare Representative,Male,29,1,Travel_Rarely,7,2,6384
1860,Research & Development,Laboratory Technician,Male,42,3,Travel_Rarely,0,1,3968
1862,Sales,Sales Executive,Male,32,4,Travel_Rarely,2,2,9907
1863,Sales,Sales Executive,Female,46,3,Travel_Rarely,19,4,13225
1864,Sales,Sales Representative,Female,27,1,Travel_Rarely,9,2,3540
1865,Human Resources,Human Resources,Male,29,1,Travel_Rarely,1,1,2804
1866,Research & Development,Manager,Female,43,3,Travel_Rarely,16,5,19392
1867,Research & Development,Research Director,Male,48,3,Travel_Rarely,22,5,19665
1868,Research & Development,Research Scientist,Male,29,2,Travel_Frequently,1,1,2439
1869,Sales,Sales Executive,Female,46,3,Travel_Rarely,8,3,7314
1870,Research & Development,Research Scientist,Female,27,3,Travel_Frequently,7,1,4774
1871,Research & Development,Research Scientist,Male,39,4,Travel_Rarely,2,2,3902
1873,Research & Development,Research Scientist,Male,55,4,Travel_Rarely,5,1,2662
1875,Sales,Sales Representative,Female,28,3,Travel_Rarely,1,1,2856
1876,Sales,Sales Representative,Male,30,3,Travel_Rarely,1,1,1081
1878,Research & Development,Research Scientist,Male,22,1,Travel_Rarely,1,1,2472
1880,Sales,Sales Executive,Female,36,4,Travel_Rarely,10,2,5673
1881,Research & Development,Laboratory Technician,Male,31,3,Travel_Rarely,10,2,4197
1882,Sales,Sales Executive,Male,34,3,Travel_Rarely,5,3,9713
1883,Research & Development,Laboratory Technician,Male,29,3,Travel_Rarely,3,1,2062
1885,Research & Development,Research Scientist,Male,37,4,Travel_Rarely,5,2,4284
1886,Research & Development,Manufacturing Director,Female,35,2,Travel_Rarely,3,2,4788
1888,Research & Development,Manufacturing Director,Female,45,2,Travel_Rarely,9,2,5906
1890,Human Resources,Human Resources,Male,36,1,Travel_Frequently,10,2,3886
1892,Research & Development,Manager,Male,40,4,Travel_Rarely,19,4,16823
1893,Research & Development,Research Scientist,Female,26,2,Travel_Rarely,1,1,2933
1898,Sales,Sales Executive,Female,27,2,Travel_Rarely,8,2,6500
1900,Research & Development,Manager,Female,48,3,Travel_Frequently,22,4,17174
1903,Research & Development,Healthcare Representative,Male,44,4,Travel_Rarely,2,2,5033
1905,Research & Development,Research Scientist,Male,34,4,Non-Travel,5,1,2307
1907,Research & Development,Laboratory Technician,Male,56,2,Travel_Rarely,4,1,2587
1908,Sales,Sales Executive,Male,36,2,Travel_Rarely,4,2,5507
1909,Sales,Sales Executive,Female,41,3,Travel_Rarely,5,2,4393
1911,Research & Development,Research Director,Male,42,3,Travel_Rarely,13,3,13348
1912,Sales,Sales Executive,Female,31,2,Travel_Rarely,5,2,6583
1915,Sales,Sales Executive,Female,34,1,Travel_Rarely,4,2,8103
1916,Research & Development,Laboratory Technician,Female,31,3,Travel_Rarely,2,1,3978
1918,Research & Development,Laboratory Technician,Male,26,3,Travel_Frequently,7,1,2544
1922,Research & Development,Healthcare Representative,Male,45,4,Travel_Frequently,4,2,5399
1924,Sales,Sales Executive,Male,33,4,Travel_Rarely,10,2,5487
1927,Sales,Sales Executive,Male,28,2,Travel_Frequently,7,2,6834
1928,Sales,Sales Representative,Male,29,3,Travel_Frequently,1,1,1091
1929,Sales,Sales Executive,Female,39,4,Non-Travel,3,2,5736
1931,Research & Development,Research Scientist,Male,27,4,Travel_Rarely,5,1,2226
1932,Research & Development,Research Scientist,Male,34,4,Travel_Frequently,15,2,5747
1933,Sales,Sales Executive,Female,28,2,Travel_Rarely,2,2,9854
1934,Research & Development,Research Scientist,Male,47,4,Non-Travel,8,2,5467
1935,Sales,Sales Executive,Female,56,5,Travel_Rarely,0,2,5380
1936,Research & Development,Manufacturing Director,Male,39,2,Travel_Rarely,10,2,5151
1937,Research & Development,Research Scientist,Female,38,3,Travel_Frequently,20,2,2133
1938,Sales,Manager,Female,58,3,Travel_Rarely,1,4,17875
1939,Research & Development,Research Scientist,Female,32,2,Travel_Frequently,4,1,2432
1940,Research & Development,Research Scientist,Male,38,2,Travel_Rarely,5,1,4771
1941,Research & Development,Research Director,Male,49,1,Travel_Frequently,5,5,19161
1943,Sales,Sales Executive,Male,42,4,Travel_Rarely,0,2,5087
1944,Human Resources,Human Resources,Female,27,3,Travel_Frequently,1,1,2863
1945,Sales,Sales Executive,Male,35,4,Travel_Rarely,5,2,5561
1947,Research & Development,Research Scientist,Male,28,3,Non-Travel,5,1,2144
1948,Research & Development,Research Scientist,Male,31,2,Non-Travel,4,1,3065
1949,Research & Development,Laboratory Technician,Male,36,4,Non-Travel,5,1,2810
1950,Sales,Sales Executive,Male,34,3,Travel_Rarely,14,3,9888
1951,Sales,Sales Executive,Male,34,4,Travel_Rarely,8,3,8628
1952,Research & Development,Laboratory Technician,Male,26,3,Travel_Rarely,7,1,2867
1954,Research & Development,Healthcare Representative,Male,29,3,Travel_Rarely,5,2,5373
1955,Research & Development,Healthcare Representative,Female,32,4,Non-Travel,5,2,6667
1956,Research & Development,Research Scientist,Male,31,3,Travel_Frequently,10,2,5003
1960,Research & Development,Laboratory Technician,Male,28,3,Travel_Rarely,4,1,2367
1961,Sales,Sales Representative,Male,38,3,Travel_Rarely,1,1,2858
1962,Sales,Sales Executive,Female,35,4,Travel_Rarely,10,2,5204
1965,Sales,Sales Executive,Male,27,3,Travel_Rarely,7,2,4105
1966,Research & Development,Manufacturing Director,Male,32,4,Travel_Rarely,1,2,9679
1967,Sales,Sales Executive,Male,31,4,Travel_Frequently,10,2,5617
1968,Sales,Sales Executive,Male,53,4,Travel_Rarely,2,3,10448
1969,Research & Development,Research Scientist,Female,54,2,Travel_Rarely,4,2,2897
1970,Research & Development,Healthcare Representative,Male,33,2,Travel_Frequently,9,2,5968
1971,Research & Development,Healthcare Representative,Male,43,3,Travel_Rarely,10,3,7510
1972,Human Resources,Human Resources,Male,38,4,Travel_Frequently,6,1,2991
1973,Human Resources,Manager,Male,55,4,Travel_Rarely,10,5,19636
1974,Research & Development,Laboratory Technician,Female,31,1,Travel_Rarely,1,1,1129
1975,Sales,Sales Executive,Male,39,4,Travel_Rarely,20,4,13341
1976,Research & Development,Research Scientist,Male,42,2,Non-Travel,20,2,4332
1979,Research & Development,Research Director,Female,31,3,Non-Travel,11,3,11031
1980,Research & Development,Manufacturing Director,Female,54,3,Travel_Rarely,5,2,4440
1981,Research & Development,Healthcare Representative,Male,24,2,Travel_Rarely,4,2,4617
1982,Research & Development,Laboratory Technician,Male,23,2,Travel_Rarely,5,1,2647
1985,Research & Development,Laboratory Technician,Female,40,3,Travel_Frequently,10,2,6323
1986,Sales,Sales Executive,Female,40,2,Travel_Rarely,11,2,5677
1987,Human Resources,Human Resources,Female,25,3,Travel_Rarely,2,1,2187
1989,Research & Development,Laboratory Technician,Male,30,2,Travel_Rarely,12,1,3748
1992,Research & Development,Laboratory Technician,Male,25,1,Travel_Rarely,2,1,3977
1993,Research & Development,Healthcare Representative,Male,47,3,Travel_Rarely,17,3,8633
1994,Research & Development,Laboratory Technician,Male,33,2,Non-Travel,1,1,2008
1995,Sales,Sales Executive,Male,38,4,Travel_Rarely,15,2,4440
1996,Sales,Sales Representative,Male,31,2,Travel_Rarely,2,1,3067
1997,Research & Development,Manufacturing Director,Male,38,4,Travel_Frequently,8,2,5321
1998,Research & Development,Research Scientist,Male,42,4,Travel_Rarely,4,2,5410
1999,Research & Development,Research Scientist,Male,41,3,Travel_Rarely,5,1,2782
2000,Research & Development,Research Director,Female,47,1,Non-Travel,13,3,11957
2003,Research & Development,Laboratory Technician,Male,35,4,Travel_Rarely,2,1,2660
2007,Research & Development,Research Scientist,Male,22,2,Travel_Rarely,3,1,3375
2008,Research & Development,Research Scientist,Male,35,4,Travel_Rarely,10,2,5098
2009,Research & Development,Healthcare Representative,Female,33,2,Travel_Rarely,9,2,4878
2010,Research & Development,Laboratory Technician,Female,32,4,Travel_Rarely,6,1,2837
2012,Research & Development,Laboratory Technician,Male,40,4,Travel_Rarely,1,1,2406
2013,Sales,Sales Representative,Male,32,4,Travel_Rarely,2,1,2269
2014,Research & Development,Research Scientist,Male,39,1,Travel_Rarely,7,2,4108
2015,Research & Development,Research Director,Female,38,3,Travel_Rarely,18,3,13206
2016,Sales,Sales Executive,Female,32,4,Travel_Rarely,14,3,10422
2017,Research & Development,Research Director,Female,37,3,Travel_Rarely,16,3,13744
2018,Sales,Sales Executive,Female,25,2,Travel_Rarely,5,2,4907
2019,Sales,Sales Representative,Male,52,4,Non-Travel,9,1,3482
2020,Research & Development,Research Scientist,Male,44,3,Travel_Rarely,4,1,2436
2021,Sales,Sales Representative,Male,21,1,Travel_Rarely,2,1,2380
2022,Research & Development,Manager,Male,39,3,Non-Travel,6,5,19431
2023,Sales,Sales Representative,Male,23,3,Travel_Frequently,1,1,1790
2024,Sales,Sales Executive,Female,36,3,Travel_Rarely,9,3,7644
2025,Research & Development,Manufacturing Director,Female,36,2,Travel_Frequently,4,2,5131
2026,Research & Development,Healthcare Representative,Male,56,4,Non-Travel,13,2,6306
2027,Research & Development,Research Scientist,Male,29,4,Travel_Rarely,2,1,4787
2031,Research & Development,Manager,Male,42,3,Travel_Rarely,22,5,18880
2032,Research & Development,Laboratory Technician,Male,56,2,Travel_Rarely,10,1,2339
2034,Research & Development,Manufacturing Director,Female,41,4,Travel_Rarely,20,4,13570
2035,Sales,Sales Executive,Female,34,3,Travel_Rarely,8,2,6712
2036,Sales,Sales Executive,Male,36,4,Non-Travel,15,2,5406
2037,Sales,Sales Executive,Male,41,3,Travel_Rarely,5,2,8938
2038,Research & Development,Research Scientist,Male,32,3,Travel_Rarely,4,1,2439
2040,Human Resources,Human Resources,Female,35,4,Travel_Rarely,9,3,8837
2041,Sales,Sales Executive,Female,38,2,Travel_Rarely,10,2,5343
2044,Sales,Sales Executive,Male,50,4,Travel_Frequently,6,2,6728
2045,Sales,Sales Executive,Female,36,4,Travel_Rarely,6,2,6652
2046,Sales,Sales Executive,Female,45,3,Travel_Rarely,5,2,4850
2048,Research & Development,Research Scientist,Male,40,4,Travel_Rarely,2,1,2809
2049,Research & Development,Healthcare Representative,Male,35,4,Travel_Frequently,10,2,5689
2051,Research & Development,Research Scientist,Female,40,4,Travel_Rarely,5,1,2001
2052,Research & Development,Research Scientist,Female,35,4,Travel_Rarely,4,1,2977
2053,Research & Development,Laboratory Technician,Male,29,2,Travel_Rarely,4,2,4025
2054,Research & Development,Research Scientist,Female,29,4,Travel_Rarely,5,1,3785
